,price,Year,Hand,Kilometer,Area,Gearbox,Engine capcity,Color,manufacturer,type
870,120000.0,2019.0,2.0,50000.0, עכו - נהריה,אוטומטית,1498.0,             אפור עכבר,פולקסווגן, גולף
872,14500.0,2005.0,2.0,187000.0, קריות,אוטומטית,1595.0,             שמפניה,פולקסווגן, גולף
873,143000.0,2021.0,1.0,3200.0, ירושלים והסביבה,אוטומטית,1498.0,             שחור מטאלי,פולקסווגן, גולף
874,185000.0,2018.0,1.0,55000.0, פתח תקוה והסביבה,אוטומטית,1984.0,             לבן,פולקסווגן, גולף
875,128000.0,2019.0,1.0,100000.0, תל אביב,אוטומטית,1498.0,             אפור מטאלי,פולקסווגן, גולף
876,110000.0,2018.0,2.0,74000.0, מושבים בצפון,אוטומטית,1395.0,             זהב מטאלי,פולקסווגן, גולף
878,185000.0,2018.0,1.0,27000.0, הוד השרון והסביבה,אוטומטית,1984.0,             אפור מטאלי,פולקסווגן, גולף
879,152000.0,2020.0,1.0,12000.0, בקעת אונו,אוטומטית,1498.0,             לבן,פולקסווגן, גולף
881,44000.0,2014.0,2.0,109000.0, ירושלים והסביבה,אוטומטית,1197.0,             כסוף,פולקסווגן, גולף
882,48000.0,2013.0,1.0,80500.0, תל אביב,אוטומטית,1390.0,             אפור מטאלי,פולקסווגן, גולף
883,207000.0,2020.0,2.0,7400.0, אשדוד - אשקלון,אוטומטית,1984.0,             לבן,פולקסווגן, גולף
884,98000.0,2018.0,1.0,37000.0, תל אביב,אוטומטית,1395.0,             אפור עכבר,פולקסווגן, גולף
885,26000.0,2012.0,2.0,170000.0, עכו - נהריה,אוטומטית,1197.0,             לבן,פולקסווגן, גולף
886,115000.0,2018.0,2.0,52000.0, רמת השרון - הרצליה,אוטומטית,1395.0,             לבן,פולקסווגן, גולף
887,155000.0,2015.0,1.0,87000.0, זכרון - בנימינה,ידנית,1984.0,             לבן,פולקסווגן, גולף
888,20000.0,2009.0,3.0,150000.0, מושבים בצפון,אוטומטית,1595.0,             בז’ מטאלי,פולקסווגן, גולף
889,166000.0,2017.0,2.0,65000.0, טבריה והסביבה,אוטומטית,1984.0,             לבן מטאלי,פולקסווגן, גולף
890,17000.0,2009.0,2.0,202500.0, נתניה והסביבה,אוטומטית,1595.0,             לבן,פולקסווגן, גולף
891,34000.0,2014.0,2.0,240000.0," ראשל""צ והסביבה",אוטומטית,1395.0,             לבן,פולקסווגן, גולף
892,40000.0,2011.0,4.0,158999.0, ירושלים והסביבה,אוטומטית,1390.0,             לבן,פולקסווגן, גולף
893,24000.0,2009.0,2.0,150000.0, עמק יזרעאל,אוטומטית,1390.0,             אפור,פולקסווגן, גולף
894,99998.0,2018.0,3.0,77000.0, גליל ועמקים,אוטומטית,1395.0,             אפור מטאלי,פולקסווגן, גולף
895,26000.0,2010.0,3.0,202000.0, הוד השרון והסביבה,אוטומטית,1390.0,             לבן,פולקסווגן, גולף
896,44000.0,2014.0,1.0,172000.0, מושבים בשרון,אוטומטית,1197.0,             לבן,פולקסווגן, גולף
897,29000.0,2012.0,1.0,135300.0, קריות,אוטומטית,1197.0,             שחור מטאלי,פולקסווגן, גולף
898,14000.0,2002.0,3.0,180000.0, מושבים בצפון,אוטומטית,1984.0,             כסף מטלי,פולקסווגן, גולף
899,32000.0,2011.0,2.0,103000.0, בית שמש והסביבה,אוטומטית,1595.0,             לבן,פולקסווגן, גולף
902,75000.0,2017.0,3.0,124000.0, ירושלים והסביבה,אוטומטית,1395.0,             כחול כהה מטאלי,פולקסווגן, גולף
903,12500.0,2006.0,1.0,103964.0, נס ציונה - רחובות,אוטומטית,1595.0,             כחול כהה מטאלי,פולקסווגן, גולף
904,6000.0,2006.0,2.0,135000.0, תל אביב,אוטומטית,1984.0,             שחור מטאלי,פולקסווגן, גולף
905,9000.0,2004.0,5.0,138000.0, פתח תקוה והסביבה,אוטומטית,1984.0,             אפור מטאלי,פולקסווגן, גולף
907,18000.0,2002.0,4.0,91000.0, יישובי השומרון,ידנית,1984.0,             כחול מטאלי,פולקסווגן, גולף
908,30000.0,2011.0,4.0,164500.0, רמת גן - גבעתיים,אוטומטית,1390.0,             לבן,פולקסווגן, גולף
909,26500.0,2011.0,2.0,119400.0, מושבים בצפון,אוטומטית,1595.0,             שחור מטאלי,פולקסווגן, גולף
910,210000.0,2018.0,1.0,40000.0, עכו - נהריה,אוטומטית,1984.0,             לבן,פולקסווגן, גולף
911,7000.0,2005.0,5.0,170000.0, אילת והערבה,אוטומטית,1595.0,             כסוף מטאלי,פולקסווגן, גולף
913,20500.0,2010.0,3.0,160000.0, זכרון - בנימינה,אוטומטית,1595.0,             כחול מטאלי,פולקסווגן, גולף
914,12500.0,2006.0,2.0,180000.0, כרמיאל והסביבה,אוטומטית,1595.0,             לבן,פולקסווגן, גולף
915,110000.0,2018.0,1.0,20000.0, חיפה וחוף הכרמל,אוטומטית,1395.0,             לבן,פולקסווגן, גולף
916,25000.0,2010.0,2.0,133000.0, תל אביב,אוטומטית,1595.0,             בורדו,פולקסווגן, גולף
917,28200.0,2010.0,2.0,138000.0, מודיעין והסביבה,אוטומטית,1390.0,             לבן,פולקסווגן, גולף
919,37000.0,2013.0,3.0,140000.0, בקעת אונו,אוטומטית,1197.0,             שחור מטאלי,פולקסווגן, גולף
920,33000.0,2012.0,2.0,155000.0, רמת השרון - הרצליה,אוטומטית,1197.0,             כחול כהה מטאלי,פולקסווגן, גולף
922,50000.0,2014.0,2.0,138000.0, באר שבע והסביבה,אוטומטית,1395.0,             שחור,פולקסווגן, גולף
923,12000.0,2006.0,2.0,200000.0, תל אביב,אוטומטית,1595.0,             כסוף מטאלי,פולקסווגן, גולף
924,22000.0,2010.0,2.0,198000.0, בקעת אונו,אוטומטית,1595.0,             כחול כהה,פולקסווגן, גולף
931,220000.0,2020.0,1.0,40000.0, חיפה וחוף הכרמל,אוטומטית,1984.0,             שחור מטאלי,פולקסווגן, גולף
932,46555.0,2014.0,1.0,182000.0, גליל ועמקים,אוטומטית,1197.0,             לבן מטאלי,פולקסווגן, גולף
933,14500.0,2008.0,3.0,135000.0, באר שבע והסביבה,אוטומטית,1595.0,             כסוף מטאלי,פולקסווגן, גולף
934,33000.0,2011.0,4.0,114000.0, אשדוד - אשקלון,אוטומטית,1595.0,             אפור מטאלי,פולקסווגן, גולף
935,108000.0,2019.0,1.0,33000.0, אשדוד - אשקלון,אוטומטית,999.0,             לבן,פולקסווגן, גולף
936,52000.0,2014.0,3.0,153000.0, מושבים בצפון,אוטומטית,1395.0,             כחול מטאלי,פולקסווגן, גולף
937,33000.0,2010.0,2.0,137000.0, עכו - נהריה,אוטומטית,1595.0,             שחור מטאלי,פולקסווגן, גולף
938,12000.0,2007.0,3.0,270000.0, נתניה והסביבה,אוטומטית,1598.0,             שחור,פולקסווגן, גולף
939,106000.0,2018.0,1.0,75000.0, נתניה והסביבה,אוטומטית,1395.0,             אפור מטאלי,פולקסווגן, גולף
951,14900.0,2008.0,4.0,188000.0, קריות,אוטומטית,1390.0,             אפור מטאלי,פולקסווגן, פולו
954,3900.0,2002.0,3.0,160000.0, יישובי השומרון,אוטומטית,1390.0,             כחול,פולקסווגן, פולו
960,49000.0,2014.0,2.0,62000.0, ירושלים והסביבה,אוטומטית,1197.0,             לבן שנהב,פולקסווגן, פולו
961,49000.0,2014.0,3.0,98000.0, רמת השרון - הרצליה,אוטומטית,1197.0,             לבן,פולקסווגן, פולו
962,85000.0,2017.0,1.0,65000.0, חולון - בת ים,ידנית,1798.0,             לבן שנהב,פולקסווגן, פולו
963,82000.0,2017.0,3.0,76000.0, פתח תקוה והסביבה,אוטומטית,1197.0,             לבן,פולקסווגן, פולו
964,35000.0,2010.0,1.0,76000.0, עכו - נהריה,אוטומטית,1197.0,             לבן,פולקסווגן, פולו
965,31500.0,2012.0,3.0,230000.0, עכו - נהריה,ידנית,1390.0,             אפור עכבר,פולקסווגן, פולו
966,36500.0,2013.0,3.0,119000.0, חדרה וישובי עמק חפר,אוטומטית,1390.0,             שחור מטאלי,פולקסווגן, פולו
967,70000.0,2013.0,4.0,98000.0, רעננה - כפר סבא,אוטומטית,1390.0,             שחור,פולקסווגן, פולו
968,38000.0,2013.0,3.0,149.0, גליל ועמקים,אוטומטית,1390.0,             לבן מטאלי,פולקסווגן, פולו
970,30000.0,2012.0,1.0,311348.0, נתניה והסביבה,אוטומטית,1197.0,             אדום,פולקסווגן, פולו
972,31000.0,2013.0,2.0,166000.0, יישובי השומרון,אוטומטית,1197.0,             לבן,פולקסווגן, פולו
973,13000.0,2006.0,4.0,82000.0," ראשל""צ והסביבה",אוטומטית,1390.0,             שחור מטאלי,פולקסווגן, פולו
974,23000.0,2012.0,5.0,175000.0, מושבים בצפון,ידנית,1390.0,             לבן,פולקסווגן, פולו
975,55000.0,2012.0,2.0,171000.0, חיפה וחוף הכרמל,אוטומטית,1390.0,             כסוף מטאלי,פולקסווגן, פולו
976,70000.0,2017.0,2.0,70000.0, מודיעין והסביבה,אוטומטית,1197.0,             שחור,פולקסווגן, פולו
977,66000.0,2013.0,2.0,85500.0, רעננה - כפר סבא,אוטומטית,1390.0,             לבן מטאלי,פולקסווגן, פולו
978,32000.0,2011.0,2.0,187000.0, ירושלים והסביבה,אוטומטית,1197.0,             אפור,פולקסווגן, פולו
979,118000.0,2016.0,2.0,55000.0, תל אביב,אוטומטית,1798.0,             שחור מטאלי,פולקסווגן, פולו
980,54000.0,2016.0,2.0,76000.0, מושבים בצפון,אוטומטית,1197.0,             שחור,פולקסווגן, פולו
981,27000.0,2011.0,4.0,151000.0, פתח תקוה והסביבה,אוטומטית,1197.0,             שחור מטאלי,פולקסווגן, פולו
982,99500.0,2017.0,1.0,131000.0, גדרה יבנה והסביבה,ידנית,1798.0,             לבן מטאלי,פולקסווגן, פולו
983,40000.0,2011.0,2.0,50000.0, חיפה וחוף הכרמל,אוטומטית,1390.0,             אפור עכבר,פולקסווגן, פולו
984,16000.0,2008.0,2.0,98000.0, בקעת אונו,אוטומטית,1390.0,             כסוף,פולקסווגן, פולו
985,7500.0,2003.0,4.0,228000.0, חיפה וחוף הכרמל,אוטומטית,1390.0,             סגול מטאלי,פולקסווגן, פולו
986,20000.0,2011.0,1.0,176.0, רמלה - לוד,ידנית,1390.0,             שחור מטאלי,פולקסווגן, פולו
987,68000.0,2016.0,3.0,48200.0, רמת גן - גבעתיים,אוטומטית,1197.0,             לבן,פולקסווגן, פולו
988,68000.0,2017.0,1.0,55000.0," ראשל""צ והסביבה",אוטומטית,1197.0,             אפור עכבר,פולקסווגן, פולו
989,32000.0,2011.0,2.0,145000.0, חיפה וחוף הכרמל,אוטומטית,1197.0,             כחול מטאלי,פולקסווגן, פולו
990,22000.0,2011.0,2.0,285000.0, מושבים בצפון,אוטומטית,1390.0,             לבן שנהב,פולקסווגן, פולו
991,97000.0,2015.0,3.0,116000.0, מודיעין והסביבה,אוטומטית,1798.0,             לבן,פולקסווגן, פולו
992,11500.0,2008.0,3.0,184000.0, נתניה והסביבה,אוטומטית,1390.0,             שחור,פולקסווגן, פולו
993,33000.0,2010.0,3.0,145000.0," ראשל""צ והסביבה",אוטומטית,1197.0,             אפור עכבר,פולקסווגן, פולו
994,55000.0,2011.0,3.0,180000.0, מושבים בצפון,אוטומטית,1390.0,             שחור,פולקסווגן, פולו
995,35000.0,2011.0,3.0,149000.0, חיפה וחוף הכרמל,אוטומטית,1197.0,             לבן,פולקסווגן, פולו
996,25000.0,2011.0,4.0,188000.0, עכו - נהריה,אוטומטית,1197.0,             כחול מטאלי,פולקסווגן, פולו
997,32800.0,2012.0,3.0,144000.0, ירושלים והסביבה,ידנית,1390.0,             שחור מטאלי,פולקסווגן, פולו
1003,45500.0,2013.0,4.0,192000.0, חדרה וישובי עמק חפר,אוטומטית,1197.0,             כחול כהה מטאלי,פולקסווגן, פולו
1004,32000.0,2010.0,2.0,185000.0, תל אביב,אוטומטית,1197.0,             לבן פנינה,פולקסווגן, פולו
1005,50000.0,2007.0,2.0,100000.0, מושבים בצפון,ידנית,1791.0,             לבן פנינה,פולקסווגן, פולו
1006,76000.0,2013.0,3.0,71000.0, בקעת אונו,אוטומטית,1390.0,             לבן,פולקסווגן, פולו
1007,38000.0,2012.0,2.0,124000.0, מושבים בשפלה,אוטומטית,1197.0,             לבן,פולקסווגן, פולו
1008,49000.0,2014.0,2.0,83000.0, פתח תקוה והסביבה,אוטומטית,1197.0,             שחור,פולקסווגן, פולו
1009,95500.0,2016.0,2.0,96000.0, זכרון - בנימינה,אוטומטית,1798.0,             לבן פנינה,פולקסווגן, פולו
1010,90000.0,2015.0,2.0,105000.0," ראשל""צ והסביבה",אוטומטית,1798.0,             לבן,פולקסווגן, פולו
1011,11000.0,2007.0,5.0,147000.0, חיפה וחוף הכרמל,ידנית,1390.0,             כסוף מטאלי,פולקסווגן, פולו
1013,50000.0,2011.0,3.0,181000.0, גליל ועמקים,אוטומטית,1390.0,             כסוף,פולקסווגן, פולו
1014,30000.0,2011.0,4.0,103000.0, באר שבע והסביבה,אוטומטית,1390.0,             לבן מטאלי,פולקסווגן, פולו
1015,75000.0,2016.0,1.0,50000.0, גליל ועמקים,אוטומטית,1197.0,             לבן,פולקסווגן, פולו
